mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
4.8,"16 km ESE of Binga, Zimbabwe",1653383699612,1653441309759,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000hc68,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000hc68&format=geojson,2.0,8.3,,,reviewed,0,356,us,7000hc68,",us7000hc68,",",us,",",dyfi,origin,phase-data,",,2.216,0.63,69.0,mb,earthquake,"M 4.8 - 16 km ESE of Binga, Zimbabwe"
0.75,"15km SSW of Searles Valley, CA",1653383436010,1653414487259,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40025247,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40025247&format=geojson,,,,,reviewed,0,9,ci,40025247,",ci40025247,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.05409,0.13,164.0,ml,earthquake,"M 0.8 - 15km SSW of Searles Valley, CA"
2.31,"2 km WSW of Fuig, Puerto Rico",1653383393540,1653384017120,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71350458,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71350458&format=geojson,,,,,reviewed,0,82,pr,71350458,",pr71350458,",",pr,",",origin,phase-data,",18.0,,0.17,157.0,md,earthquake,"M 2.3 - 2 km WSW of Fuig, Puerto Rico"
1.1,"30 km SSW of Dry Creek, Alaska",1653382946837,1653383146889,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0226mard22,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0226mard22&format=geojson,,,,,automatic,0,19,ak,0226mard22,",ak0226mard22,",",ak,",",origin,phase-data,",,,0.42,,ml,earthquake,"M 1.1 - 30 km SSW of Dry Creek, Alaska"
0.3,"2 km S of Walker, California",1653381947237,1653446278817,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00839483,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00839483&format=geojson,,,,,reviewed,0,1,nn,00839483,",nn00839483,",",nn,",",origin,phase-data,",3.0,0.031,0.1129,266.07,ml,earthquake,"M 0.3 - 2 km S of Walker, California"
4.2,north of Svalbard,1653381691423,1653385010040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000hc63,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000hc63&format=geojson,,,,,reviewed,0,271,us,7000hc63,",us7000hc63,",",us,",",origin,phase-data,",,6.55,0.38,100.0,mb,earthquake,M 4.2 - north of Svalbard
1.2,"7km WSW of Holtville, CA",1653381109480,1653413792168,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37499717,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37499717&format=geojson,,,,,reviewed,0,22,ci,37499717,",ci37499717,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.02697,0.14,138.0,ml,earthquake,"M 1.2 - 7km WSW of Holtville, CA"
0.81,"13km NNE of Borrego Springs, CA",1653381094750,1653413893840,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40025239,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40025239&format=geojson,,,,,reviewed,0,10,ci,40025239,",ci40025239,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",36.0,0.005977,0.15,111.0,ml,earthquake,"M 0.8 - 13km NNE of Borrego Springs, CA"
0.83,"6km NW of The Geysers, CA",1653381083730,1653388038863,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73737376,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73737376&format=geojson,,,,,automatic,0,11,nc,73737376,",nc73737376,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.008575,0.01,59.0,md,earthquake,"M 0.8 - 6km NW of The Geysers, CA"
2.06,"8 km E of P?hala, Hawaii",1653380408180,1653380738410,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73021612,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73021612&format=geojson,,,,,automatic,0,65,hv,73021612,",hv73021612,",",hv,",",origin,phase-data,",44.0,,0.119999997,159.0,ml,earthquake,"M 2.1 - 8 km E of P?hala, Hawaii"
0.58,"6 km SW of Corinne, Utah",1653379325000,1653405039160,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60499367,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60499367&format=geojson,,,,,reviewed,0,5,uu,60499367,",uu60499367,",",uu,",",origin,phase-data,",15.0,0.1006,0.06,74.0,md,earthquake,"M 0.6 - 6 km SW of Corinne, Utah"
1.18,"7km NW of The Geysers, CA",1653378809460,1653386416692,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73737371,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73737371&format=geojson,,,,,automatic,0,21,nc,73737371,",nc73737371,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",21.0,0.006909,0.02,34.0,md,earthquake,"M 1.2 - 7km NW of The Geysers, CA"
0.71,"8km ENE of Cabazon, CA",1653378698200,1653413179383,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40025231,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40025231&format=geojson,,,,,reviewed,0,8,ci,40025231,",ci40025231,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",37.0,0.1147,0.09,49.0,ml,earthquake,"M 0.7 - 8km ENE of Cabazon, CA"
2.2,Central Alaska,1653378416577,1653378585088,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0226m9tzlz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0226m9tzlz&format=geojson,,,,,automatic,0,74,ak,0226m9tzlz,",ak0226m9tzlz,",",ak,",",origin,phase-data,",,,0.89,,ml,earthquake,M 2.2 - Central Alaska
1.99,"13km SE of Bodfish, CA",1653378119420,1653412716950,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40025223,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40025223&format=geojson,,,,,reviewed,0,61,ci,40025223,",ci40025223,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",53.0,0.1667,0.16,31.0,ml,earthquake,"M 2.0 - 13km SE of Bodfish, CA"
4.7,"77 km SW of Yonakuni, Japan",1653377855322,1653383048704,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000hc5v,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000hc5v&format=geojson,1.0,2.0,,,reviewed,0,340,us,7000hc5v,",us7000hc5v,",",us,",",dyfi,origin,phase-data,",,0.705,0.91,127.0,mb,earthquake,"M 4.7 - 77 km SW of Yonakuni, Japan"
2.3,"57 km WSW of Anchor Point, Alaska",1653377131313,1653377753411,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0226m9pfnf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0226m9pfnf&format=geojson,,,,,automatic,0,81,ak,0226m9pfnf,",ak0226m9pfnf,",",ak,",",origin,phase-data,",,,0.6,,ml,earthquake,"M 2.3 - 57 km WSW of Anchor Point, Alaska"
2.24,"19km SE of Pinnacles, CA",1653377011040,1653437050849,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73737361,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73737361&format=geojson,,,,,reviewed,0,77,nc,73737361,",nc73737361,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",63.0,0.02335,0.11,129.0,md,earthquake,"M 2.2 - 19km SE of Pinnacles, CA"
-0.3,"44 km NW of Indian Springs, Nevada",1653376683128,1653446262546,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00839457,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00839457&format=geojson,,,,,reviewed,0,0,nn,00839457,",nn00839457,",",nn,",",origin,phase-data,",7.0,0.015,0.0866,153.21,ml,earthquake,"M -0.3 - 44 km NW of Indian Springs, Nevada"
3.2,"40 km N of Larsen Bay, Alaska",1653376405370,1653399847627,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0226m9munu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0226m9munu&format=geojson,1.0,2.0,,,automatic,0,158,ak,0226m9munu,",ak0226m9munu,",",ak,",",dyfi,origin,phase-data,",,,0.75,,ml,earthquake,"M 3.2 - 40 km N of Larsen Bay, Alaska"
5.0,"63 km SE of Farkh?r, Afghanistan",1653376281956,1653379341879,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000hc5n,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000hc5n&format=geojson,3.0,6.1,,,reviewed,0,386,us,7000hc5n,",us7000hc5n,",",us,",",dyfi,origin,phase-data,",,1.03,1.01,71.0,mb,earthquake,"M 5.0 - 63 km SE of Farkh?r, Afghanistan"
0.25,"18km ESE of Anza, CA",1653375922210,1653411255765,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40025199,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40025199&format=geojson,,,,,reviewed,0,1,ci,40025199,",ci40025199,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",26.0,0.05648,0.13,57.0,ml,earthquake,"M 0.3 - 18km ESE of Anza, CA"
2.13000011,"5 km S of P?hala, Hawaii",1653375520600,1653375718060,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73021572,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73021572&format=geojson,,,,,automatic,0,70,hv,73021572,",hv73021572,",",hv,",",origin,phase-data,",40.0,,0.129999995,166.0,md,earthquake,"M 2.1 - 5 km S of P?hala, Hawaii"
1.1,"61 km WSW of Salamatof, Alaska",1653374890503,1653375052082,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0226m98vx6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0226m98vx6&format=geojson,,,,,automatic,0,19,ak,0226m98vx6,",ak0226m98vx6,",",ak,",",origin,phase-data,",,,0.54,,ml,earthquake,"M 1.1 - 61 km WSW of Salamatof, Alaska"
2.9,"11 km S of Franklin, Arizona",1653374280279,1653392412045,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000hc57,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000hc57&format=geojson,1.0,2.0,,,reviewed,0,130,us,7000hc57,",us7000hc57,",",us,",",dyfi,origin,phase-data,",,0.034,0.3,73.0,ml,earthquake,"M 2.9 - 11 km S of Franklin, Arizona"
1.2,"56 km N of Petersville, Alaska",1653374059870,1653375006742,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0226m95wqh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0226m95wqh&format=geojson,,,,,automatic,0,22,ak,0226m95wqh,",ak0226m95wqh,",",ak,",",origin,phase-data,",,,0.43,,ml,earthquake,"M 1.2 - 56 km N of Petersville, Alaska"
-0.42,"13 km W of Dutch Harbor, Alaska",1653373936040,1653434296710,,https://earthquake.usgs.gov/earthquakes/eventpage/av91059903,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91059903&format=geojson,,,,,reviewed,0,0,av,91059903,",av91059903,",",av,",",origin,phase-data,",6.0,,0.09,131.0,ml,earthquake,"M -0.4 - 13 km W of Dutch Harbor, Alaska"
1.03,"7km W of Cobb, CA",1653373579170,1653374843490,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73737346,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73737346&format=geojson,,,,,automatic,0,16,nc,73737346,",nc73737346,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.0103,0.02,35.0,md,earthquake,"M 1.0 - 7km W of Cobb, CA"
4.5,off the coast of Ecuador,1653373546586,1653377876040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000hc54,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000hc54&format=geojson,,,,,reviewed,0,312,us,7000hc54,",us7000hc54,",",us,",",origin,phase-data,",,6.949,0.78,189.0,mb,earthquake,M 4.5 - off the coast of Ecuador
0.85,"8km NW of The Geysers, CA",1653373077040,1653374055397,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73737341,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73737341&format=geojson,,,,,automatic,0,11,nc,73737341,",nc73737341,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.008316,0.03,106.0,md,earthquake,"M 0.9 - 8km NW of The Geysers, CA"
0.8,"10 km NNE of Mina, Nevada",1653372972952,1653446277520,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00839482,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00839482&format=geojson,,,,,reviewed,0,10,nn,00839482,",nn00839482,",",nn,",",origin,phase-data,",10.0,0.095,0.0876,305.58,ml,earthquake,"M 0.8 - 10 km NNE of Mina, Nevada"
1.35,"5 km ENE of La Parguera, Puerto Rico",1653372939930,1653374780650,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71350443,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71350443&format=geojson,,,,,reviewed,0,28,pr,71350443,",pr71350443,",",pr,",",origin,phase-data,",5.0,,0.1,146.0,md,earthquake,"M 1.4 - 5 km ENE of La Parguera, Puerto Rico"
0.12,"9km SSW of Idyllwild, CA",1653372874100,1653410545687,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40025175,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40025175&format=geojson,,,,,reviewed,0,0,ci,40025175,",ci40025175,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.05858,0.11,108.0,ml,earthquake,"M 0.1 - 9km SSW of Idyllwild, CA"
2.6,"25 km NNE of Coahoma, Texas",1653372814845,1653486314706,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022kbth,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022kbth&format=geojson,,,,,reviewed,0,104,tx,2022kbth,",tx2022kbth,",",tx,",",origin,phase-data,",13.0,0.148113297,0.2,88.0,ml,earthquake,"M 2.6 - 25 km NNE of Coahoma, Texas"
-0.33,"7 km WSW of Unalaska, Alaska",1653372468210,1653434113910,,https://earthquake.usgs.gov/earthquakes/eventpage/av91059898,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91059898&format=geojson,,,,,reviewed,0,0,av,91059898,",av91059898,",",av,",",origin,phase-data,",6.0,,0.12,151.0,ml,earthquake,"M -0.3 - 7 km WSW of Unalaska, Alaska"
0.7,"11 km NW of Perry, Oklahoma",1653372429140,1653483201079,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022kbtb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022kbtb&format=geojson,,,,,reviewed,0,8,ok,2022kbtb,",ok2022kbtb,",",ok,",",origin,phase-data,",34.0,0.07558516761,0.32,119.0,ml,earthquake,"M 0.7 - 11 km NW of Perry, Oklahoma"
0.6,"32 km SSW of Hawthorne, Nevada",1653372039705,1653446276521,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00839479,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00839479&format=geojson,,,,,reviewed,0,6,nn,00839479,",nn00839479,",",nn,",",origin,phase-data,",11.0,0.177,0.1385,212.72,ml,earthquake,"M 0.6 - 32 km SSW of Hawthorne, Nevada"
1.03,"7km W of Cobb, CA",1653371540410,1653373215315,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73737336,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73737336&format=geojson,,,,,automatic,0,16,nc,73737336,",nc73737336,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",21.0,0.01032,0.01,35.0,md,earthquake,"M 1.0 - 7km W of Cobb, CA"
0.61,"15km SE of Anza, CA",1653371508550,1653410157671,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40025159,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40025159&format=geojson,,,,,reviewed,0,6,ci,40025159,",ci40025159,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",33.0,0.04639,0.11,47.0,ml,earthquake,"M 0.6 - 15km SE of Anza, CA"
4.4,"98 km NE of Cabrera, Dominican Republic",1653371401501,1653373153040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000hc51,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000hc51&format=geojson,,,,,reviewed,0,298,us,7000hc51,",us7000hc51,",",us,",",origin,phase-data,",,1.641,0.74,92.0,mb,earthquake,"M 4.4 - 98 km NE of Cabrera, Dominican Republic"
0.17,"10km S of Idyllwild, CA",1653370932780,1653409721425,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40025151,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40025151&format=geojson,,,,,reviewed,0,0,ci,40025151,",ci40025151,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.05783,0.09,93.0,ml,earthquake,"M 0.2 - 10km S of Idyllwild, CA"
1.0,"32 km SE of Mina, Nevada",1653370701135,1653410010252,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00839441,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00839441&format=geojson,,,,,reviewed,0,15,nn,00839441,",nn00839441,",",nn,",",origin,phase-data,",15.0,0.088,0.1586,113.49,ml,earthquake,"M 1.0 - 32 km SE of Mina, Nevada"
4.5,Kermadec Islands region,1653370636682,1653379605040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000hc50,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000hc50&format=geojson,,,,,reviewed,0,312,us,7000hc50,",us7000hc50,",",us,",",origin,phase-data,",,1.345,0.69,79.0,mb,earthquake,M 4.5 - Kermadec Islands region
0.64,"6km NW of The Geysers, CA",1653369827240,1653371715175,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73737326,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73737326&format=geojson,,,,,automatic,0,6,nc,73737326,",nc73737326,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.006337,0.01,69.0,md,earthquake,"M 0.6 - 6km NW of The Geysers, CA"
0.82,"6km NW of The Geysers, CA",1653369544210,1653370997093,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73737321,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73737321&format=geojson,,,,,automatic,0,10,nc,73737321,",nc73737321,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.007757,0.02,58.0,md,earthquake,"M 0.8 - 6km NW of The Geysers, CA"
1.6,"34 km SE of Mina, Nevada",1653369505277,1653409446183,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00839438,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00839438&format=geojson,,,,,reviewed,0,39,nn,00839438,",nn00839438,",",nn,",",origin,phase-data,",20.0,0.104,0.142,63.71,ml,earthquake,"M 1.6 - 34 km SE of Mina, Nevada"
2.58,"12km S of Hamilton City, CA",1653369393330,1653631630040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73737316,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73737316&format=geojson,,,,,reviewed,0,102,nc,73737316,",nc73737316,nn00839437,us7000hc4y,",",nc,nn,us,",",nearby-cities,origin,phase-data,scitech-link,",21.0,0.2811,0.1,65.0,md,earthquake,"M 2.6 - 12km S of Hamilton City, CA"
-0.3,"47 km SE of Beatty, Nevada",1653368345061,1653446261110,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00839456,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00839456&format=geojson,,,,,reviewed,0,0,nn,00839456,",nn00839456,",",nn,",",origin,phase-data,",4.0,0.018,0.0059,325.57,ml,earthquake,"M -0.3 - 47 km SE of Beatty, Nevada"
2.11,"6km NW of The Geysers, CA",1653368163130,1653527773740,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73737311,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73737311&format=geojson,,,,,reviewed,0,68,nc,73737311,",nc73737311,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",48.0,0.007448,0.05,38.0,md,earthquake,"M 2.1 - 6km NW of The Geysers, CA"
0.3,"9 km ENE of Floriston, California",1653368161277,1653446273635,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00839478,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00839478&format=geojson,,,,,reviewed,0,1,nn,00839478,",nn00839478,",",nn,",",origin,phase-data,",6.0,0.132,0.0848,130.79,ml,earthquake,"M 0.3 - 9 km ENE of Floriston, California"
1.75,"13 km ESE of P?hala, Hawaii",1653367843450,1653368757611,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73021482,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73021482&format=geojson,1.0,2.7,,,automatic,0,47,hv,73021482,",hv73021482,",",hv,",",dyfi,origin,phase-data,",41.0,,0.100000001,185.0,md,earthquake,"M 1.8 - 13 km ESE of P?hala, Hawaii"
1.57,"12km E of Coalinga, CA",1653367706680,1653507070556,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73737306,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73737306&format=geojson,,,,,reviewed,0,38,nc,73737306,",nc73737306,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",31.0,0.1283,0.12,134.0,md,earthquake,"M 1.6 - 12km E of Coalinga, CA"
0.08,"55 km WNW of Anchor Point, Alaska",1653367488580,1653422350740,,https://earthquake.usgs.gov/earthquakes/eventpage/av91571281,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91571281&format=geojson,,,,,reviewed,0,0,av,91571281,",av91571281,",",av,",",origin,phase-data,",6.0,,0.08,278.0,ml,earthquake,"M 0.1 - 55 km WNW of Anchor Point, Alaska"
0.3,"47 km ESE of Beatty, Nevada",1653366716084,1653400514623,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00839435,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00839435&format=geojson,,,,,reviewed,0,1,nn,00839435,",nn00839435,",",nn,",",origin,phase-data,",17.0,0.047,0.1485,71.38,ml,earthquake,"M 0.3 - 47 km ESE of Beatty, Nevada"
4.2,,1653366440231,1653449102040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000hc4u,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000hc4u&format=geojson,,,,,reviewed,0,271,us,7000hc4u,",us7000hc4u,",",us,",",origin,phase-data,",,14.397,0.53,91.0,mb,earthquake,M 4.2 - 
0.94,"0km ESE of Encino, CA",1653366178720,1653409498062,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40025135,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40025135&format=geojson,,,,,reviewed,0,14,ci,40025135,",ci40025135,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",21.0,0.03043,0.14,94.0,ml,earthquake,"M 0.9 - 0km ESE of Encino, CA"
2.3,"59 km SSW of Whites City, New Mexico",1653365789625,1653486011408,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022kbpk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022kbpk&format=geojson,,,,,reviewed,0,81,tx,2022kbpk,",tx2022kbpk,",",tx,",",origin,phase-data,",12.0,0.04986498504,0.2,89.0,ml,earthquake,"M 2.3 - 59 km SSW of Whites City, New Mexico"
